{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/tcsh', 'GROUP': 'sali', 'MACHTYPE': 'x86_64', 'HOSTNAME': 'flute.ucsf.edu', 'WISECONFIGDIR': '/usr/share/wise2/', 'MANPATH_modshare': ':1', 'PWD': '/home/saltzberg//projects/imp_tutorial_sampcon/imp_analysis_tutorial/rnapolii/modeling', 'LOGNAME': 'saltzberg', 'XDG_SESSION_TYPE': 'tty', 'QTLIB': '/usr/lib64/qt-3.3/lib', 'MODULESHOME': '/usr/share/Modules', 'MANPATH': '', 'IMOD_CALIB_DIR': '/usr/local/ImodCalib', 'HOME': '/home/saltzberg/', 'LANG': 'en_US.UTF-8', 'HEX_VERSION': '6d', 'LD_LIBRARY_PATH_modshare': '/usr/local/IMOD/lib:1', 'LS_COLORS': 'ex=32;1:bd=33;1:di=34;1:ln=36;1:*.tar=31;1:*.gz=31;1:*.bz=31;1:*.bz2=31;1:*.rpm=35;1:*.tif=33;1:*.tiff=33;1', 'IMOD_DIR': '/usr/local/IMOD', 'OSTYPE': 'linux', 'IMOD_JAVADIR': '/usr/local/java', 'IMOD_PLUGIN_DIR': '/usr/local/IMOD/lib/imodplug', 'SSH_CONNECTION': '64.72.110.19 49503 169.230.90.42 22', 'QTINC': '/usr/lib64/qt-3.3/include', 'FOR_DISABLE_STACK_TRACE': '1', 'PATH_modshare': '/usr/sbin:1:/usr/bin:1:/usr/lib64/qt-3.3/bin:1:/usr/local/sbin:1:/usr/share/Modules/bin:1:/usr/local/IMOD/bin:1:/usr/lib64/ccache:1:/usr/local/bin:1', 'MODULEPATH_modshare': '/salilab/diva1/home/modules-py27:1:/usr/share/Modules/modulefiles:1:/etc/modulefiles:1:/usr/share/modulefiles:1', 'XDG_SESSION_CLASS': 'user', 'SELINUX_ROLE_REQUESTED': '', 'TERM': 'xterm-256color', 'HOST': 'flute.ucsf.edu', 'IMOD_QTLIBDIR': '/usr/local/IMOD/qtlib', 'LESSOPEN': '||/usr/bin/lesspipe.sh %s', 'USER': 'saltzberg', 'SELINUX_USE_CURRENT_RANGE': '', 'SHLVL': '1', 'XDG_SESSION_ID': '6', 'R3D_LIB': '/usr/share/Raster3D/materials', 'LD_LIBRARY_PATH': '/usr/local/IMOD/lib', 'XDG_RUNTIME_DIR': '/run/user/11101', 'QTDIR': '/usr/lib64/qt-3.3', 'SSH_CLIENT': '64.72.110.19 49503 22', 'HEX_ROOT': '/usr/lib/hexdock-6.3', 'VENDOR': 'unknown', 'PATH': '/usr/lib64/qt-3.3/bin:/usr/share/Modules/bin:/usr/local/IMOD/bin:/usr/lib64/ccache:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin', 'SELINUX_LEVEL_REQUESTED': '', 'MODULEPATH': '/etc/scl/modulefiles:/salilab/diva1/home/modules-py27:/usr/share/Modules/modulefiles:/etc/modulefiles:/usr/share/modulefiles', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/11101/bus', 'MAIL': '/var/spool/mail/saltzberg', 'SSH_TTY': '/dev/pts/0', 'HOSTTYPE': 'x86_64-linux', 'REMOTEHOST': '64.72.110.19', 'MODULES_USE_COMPAT_VERSION': '0', 'MODULES_CMD': '/usr/share/Modules/libexec/modulecmd.tcl', '_': '/home/saltzberg/swr/anaconda3/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.13.0', 'PMI_VERSION': '2.13.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.5', 4: 430180.3625701091} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.4101313079871} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.1304017163369} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.5577174905518} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.5922115224823} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.787517429889} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.1113489746708} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 655.4313638538499} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.0368690826308} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 656.2486721507976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.554979952937} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.893365135506} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 657.9267596994132} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 655.5981730332226} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 657.3457051139601} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.0007674251308} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 639.7241442434681} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 661.5730237647945} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 664.4489130957475} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 677.3735001509825} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 666.2454837577686} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 663.668910663435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 669.7084616446651} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.2447151367968} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.5737818515065} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.3216255462107} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.0299278607501} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.6110240020416} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 661.1491784547322} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.7364902403845} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.8071447410401} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.5776935855516} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 639.4105645432353} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.2912523141121} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.1223747708758} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.3618155474599} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.4044061848265} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.696066377501} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 638.3828450025379} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 639.4966921834065} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.4867569577427} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 633.7099055167561} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.4939584876392} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.5147380214929} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 657.3619834946204} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.2710729746086} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.2831696688772} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.537768197501} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.2401515798822} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.3189427590337} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.8049521560656} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.2614268095494} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.4947350577803} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.7465114030758} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.9166864814496} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.5325648963241} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.4161316502389} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.8941866670937} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.1860104832489} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.7196989577347} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 657.1897258017553} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.0040068510132} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 635.3771984439763} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.1858865389421} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.9360706452964} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 635.0000499629139} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.2618348887255} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.4631272139342} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 639.5834832280974} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.2861154773408} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 638.5376790038578} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 632.787797757002} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 639.0377457814037} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.4302460772938} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 638.8918908073592} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 638.1476255313031} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 636.2010873359558} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 634.9737962339519} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.8581317397358} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.5652815243652} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.4516959582863} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.3032358346447} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.8357037060752} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.7887715264226} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.324530821691} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.3536935457648} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.7010272517389} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.6612497756029} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.4576960801027} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.0277838567727} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.5864605556695} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.1801177757156} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.3094318494929} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 678.5835040152298} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 668.5850867658551} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 671.0185752934806} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 670.563646588923} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.4866482720358} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 664.229479648218} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 659.9122771473084} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 677.8525124302728} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.1142879919817} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 673.282576269331} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 667.5536213266316} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 671.9683379474473} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 675.7910637277772} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 659.3470200416862} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.2741630845605} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 671.7814621200821} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.083498449028} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 666.3297875924986} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 668.6077001368876} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 672.0540758671589} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 660.4990178605982} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 673.764455745159} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.1680466972532} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.0071355020175} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.6756947174838} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.0933439613476} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.4167052900635} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.7623097182875} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.4924938871841} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.5551566136697} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.9309627410198} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.0249839197986} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.5269282194838} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.633761593851} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.9766444543332} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 642.7854514279038} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.2431530942224} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 631.3666832110288} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.0702249289027} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 627.5326494455186} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.7775550643053} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 638.3223414606898} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 635.0125048542876} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.7989408406152} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 636.4125513045913} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 656.354486927709} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 660.7389893390244} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.8544383592462} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.3051496845786} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.2673263417931} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.0311088012292} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.7836960181277} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.1926187931941} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.5256631549261} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.5301641310134} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.5372176755443} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.6911616204782} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.7174582917626} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.561126190319} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.6774704186797} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.0082756075685} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.7891029414793} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 663.0310246120949} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 655.0253238570116} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.23750656437} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.8524704616414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 661.1346635349203} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.9660753866234} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.8579244174546} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.610773833783} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 656.1034248652043} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.4986512517468} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.53285366094} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.5518788885303} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.2199222310414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.3410316466284} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.8046200315496} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.9467288756252} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.1273207026524} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.1278968676572} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 641.4407214406774} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.5563233688094} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.1404702925031} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 642.680271833324} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.5300749260299} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.1394034105492} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.5294479079652} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 655.9425535107601} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 656.2824277102583} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 659.1642671084844} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 660.7878667734942} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.1854465221841} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 659.4342900645819} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.8829397717584} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.1862422815182} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.1325673167755} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 663.6044006911883} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.5124026039969} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 642.4745836754605} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.1957997332856} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.6153486112343} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 664.2960620000249} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.3501750200892} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 660.269590188361} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.5318379302739} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.4605891820643} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 667.1705731294032} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 666.0468676209794} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.9621037799352} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 659.7451530237902} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 655.1099824814714} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 657.8909586908749} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.4147690247703} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.4233310730867} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.4849091409305} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 661.8494067535967} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.2647021821552} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.6158299591789} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.5657370817717} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.5375228222986} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 660.6165982365706} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 661.8806789147505} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 674.3776986758697} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 667.789508469761} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 682.1296701781725} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 679.9720586805722} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 677.66377135216} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 681.0660012476044} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 682.6622097021082} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.2798417780834} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 662.7517123500879} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 673.4089281379711} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 654.2875491683955} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 665.3329256274003} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 679.0703722152261} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 666.7731034722974} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 667.5164527412602} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 661.7801125660117} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 683.415709052891} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 698.9890251394733} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 659.1236520569761} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 671.9630082711619} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.9789318723197} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.3327830544739} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 660.0189974227413} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.2119530696858} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.4160055834805} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 673.132435415799} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 653.708619424041} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.3207238163293} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.7657425724085} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 647.9970205803222} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.4008504807673} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.7529017259073} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.5315623070524} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 650.1541874246071} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.6221049609397} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 649.852618014643} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.9927789624644} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 660.2222078518689} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 645.1993627676117} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 646.8109451544883} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 652.5308472991254} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.2482109985745} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 643.3904517800181} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 658.147066422228} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 659.5554731935993} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 663.0274665981452} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 672.1316542176586} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 678.4358875938377} 
