{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/tcsh', 'GROUP': 'sali', 'MACHTYPE': 'x86_64', 'HOSTNAME': 'flute.ucsf.edu', 'WISECONFIGDIR': '/usr/share/wise2/', 'MANPATH_modshare': ':1', 'PWD': '/home/saltzberg//projects/imp_tutorial_sampcon/imp_analysis_tutorial/rnapolii/modeling', 'LOGNAME': 'saltzberg', 'XDG_SESSION_TYPE': 'tty', 'QTLIB': '/usr/lib64/qt-3.3/lib', 'MODULESHOME': '/usr/share/Modules', 'MANPATH': '', 'IMOD_CALIB_DIR': '/usr/local/ImodCalib', 'HOME': '/home/saltzberg/', 'LANG': 'en_US.UTF-8', 'HEX_VERSION': '6d', 'LD_LIBRARY_PATH_modshare': '/usr/local/IMOD/lib:1', 'LS_COLORS': 'ex=32;1:bd=33;1:di=34;1:ln=36;1:*.tar=31;1:*.gz=31;1:*.bz=31;1:*.bz2=31;1:*.rpm=35;1:*.tif=33;1:*.tiff=33;1', 'IMOD_DIR': '/usr/local/IMOD', 'OSTYPE': 'linux', 'IMOD_JAVADIR': '/usr/local/java', 'IMOD_PLUGIN_DIR': '/usr/local/IMOD/lib/imodplug', 'SSH_CONNECTION': '64.72.110.19 49503 169.230.90.42 22', 'QTINC': '/usr/lib64/qt-3.3/include', 'FOR_DISABLE_STACK_TRACE': '1', 'PATH_modshare': '/usr/sbin:1:/usr/bin:1:/usr/lib64/qt-3.3/bin:1:/usr/local/sbin:1:/usr/share/Modules/bin:1:/usr/local/IMOD/bin:1:/usr/lib64/ccache:1:/usr/local/bin:1', 'MODULEPATH_modshare': '/salilab/diva1/home/modules-py27:1:/usr/share/Modules/modulefiles:1:/etc/modulefiles:1:/usr/share/modulefiles:1', 'XDG_SESSION_CLASS': 'user', 'SELINUX_ROLE_REQUESTED': '', 'TERM': 'xterm-256color', 'HOST': 'flute.ucsf.edu', 'IMOD_QTLIBDIR': '/usr/local/IMOD/qtlib', 'LESSOPEN': '||/usr/bin/lesspipe.sh %s', 'USER': 'saltzberg', 'SELINUX_USE_CURRENT_RANGE': '', 'SHLVL': '1', 'XDG_SESSION_ID': '6', 'R3D_LIB': '/usr/share/Raster3D/materials', 'LD_LIBRARY_PATH': '/usr/local/IMOD/lib', 'XDG_RUNTIME_DIR': '/run/user/11101', 'QTDIR': '/usr/lib64/qt-3.3', 'SSH_CLIENT': '64.72.110.19 49503 22', 'HEX_ROOT': '/usr/lib/hexdock-6.3', 'VENDOR': 'unknown', 'PATH': '/usr/lib64/qt-3.3/bin:/usr/share/Modules/bin:/usr/local/IMOD/bin:/usr/lib64/ccache:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin', 'SELINUX_LEVEL_REQUESTED': '', 'MODULEPATH': '/etc/scl/modulefiles:/salilab/diva1/home/modules-py27:/usr/share/Modules/modulefiles:/etc/modulefiles:/usr/share/modulefiles', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/11101/bus', 'MAIL': '/var/spool/mail/saltzberg', 'SSH_TTY': '/dev/pts/0', 'HOSTTYPE': 'x86_64-linux', 'REMOTEHOST': '64.72.110.19', 'MODULES_USE_COMPAT_VERSION': '0', 'MODULES_CMD': '/usr/share/Modules/libexec/modulecmd.tcl', '_': '/home/saltzberg/swr/anaconda3/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.13.0', 'PMI_VERSION': '2.13.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.5', 4: 538852.6063231158} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.2191684955733} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.4415569974121} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.18962813503} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.5276111400628} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.5983728911062} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.3384527129599} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.7252351017734} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.8278342177546} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.0529663173563} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.7967123728492} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.1949360120396} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.0309318455685} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.3014245471952} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.0095391966463} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.0949159696465} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.4883271492345} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.3361571435489} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.1818417030222} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.6244468755598} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.689741409569} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.0383152174618} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.2816468375672} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.7854008524425} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.5378558198349} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.6156303144536} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.6570912350976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.1413820913808} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.7223129812975} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.1626291564946} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.2922719280933} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.8348631998178} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.9951119845068} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.2830180074911} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.7062734421263} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.0573667827022} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.0822143859967} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.9612385851361} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.3168259760068} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.7812386956939} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.1532449888961} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.5758476426561} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.3243694601325} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.5478181311028} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.5250963017863} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.646048256469} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.402603375384} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.8507252960939} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.3247030295461} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 639.1916137283528} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.3999471705941} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.7143321038914} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.061474216194} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.9347711561402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.880365850158} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.2411531051652} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.4106778169094} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.2274982582815} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.2642400578504} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.7372878546698} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.4972544984657} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.5431664693358} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.8873615765266} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.6673489199928} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.1236451783701} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.7771631338201} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.2732455169411} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.4765993000138} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.0901290470263} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.1657348514268} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 621.8552969810671} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.5840894493842} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.2117750102844} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.0548120057158} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.3178403587972} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.0304775396913} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.8112491737807} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.7143269116093} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 628.622514498822} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 644.0847838370453} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 633.8751499812535} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.7318848243244} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 621.5002933797168} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 621.8233823772916} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.410535834742} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.7850750044057} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.4147962395436} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.4647941982973} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 625.4152761980222} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 640.8198584744356} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 642.4722475975607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.5291666318758} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 633.003194644268} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 629.1671514989011} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 627.5860688036194} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 631.2480432679008} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.3978003480735} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.8690720682662} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.8014116421233} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.4704242864534} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.4342941129048} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.5391525515872} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.7889806344358} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.0671342370664} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.5264416312384} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.819915275471} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.5806808758894} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.3368693732159} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 625.9391130869619} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.1812448896393} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.3124077527145} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.4553314277189} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.159150635864} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.0911508716755} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.2111715032474} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.8576647320955} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.4020685494659} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.6492431323306} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.94499070223} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.8301069124309} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.041558432765} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.3288590196391} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.3239270359467} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.3985833433749} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.8015982432742} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.9466510000518} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.0777055055639} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.850618180575} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.3912604130919} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.6524888256183} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.4181831402066} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 626.4798909647335} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.739776207433} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.5447726280611} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.573175349546} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.3174221987359} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.3090736488731} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.3870482862894} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.4961537271228} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.3817999985831} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.9081011932245} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.0523542896319} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.4865844213812} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.0354340206425} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.8339035354352} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.1098680218995} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.1885755603682} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.2342450103181} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.1274439697863} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.3412922448401} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.5382842932308} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.2239386429634} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.5515349591434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.3539940176703} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.909104828266} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.9636597242966} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.5892264127547} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.4055771147645} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.5543533810924} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.4991676736905} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.9605458237912} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.114091860878} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.7197687234428} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.8804760808698} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.3848250097544} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.8304096963791} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.4963301852662} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.0705501569082} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.0955253955614} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.4697120241058} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.952110494693} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.7462039001261} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.0097735967144} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.6405267646678} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.2961844119816} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.4295127899219} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.0161328788489} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.1592511595677} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.2811576938201} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.2225067819727} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.3985687785998} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.6756791366183} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.2107907147691} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.0852028181505} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.097814369724} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.7130057778534} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.6509786104932} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.359410627621} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.0313893625366} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.2522691515196} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.1338639676317} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.4751855498823} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.1253518520756} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.095072495091} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.2336455868369} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.4046713533137} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.239062529967} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.1195222450523} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.944386285341} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.3416779270838} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.3154129150037} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 628.5477255741234} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 629.2724571526256} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.1656975682471} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 627.4258216317969} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.9398625549429} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 636.7098401857671} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.061478593622} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.9560947555783} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 635.9624884243915} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 638.4119230067635} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 625.1029551985387} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.6296845599561} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.8354189821187} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 625.1634599515767} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.2813319342805} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.7527849726176} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.0037724970928} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.9752174214348} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.5437255637144} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.4489708075596} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.6700664610466} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.075135292378} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.2813569174084} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.5791784086368} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.0803906569721} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.5746435395017} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.5985049105872} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.0272647909094} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.8993111483942} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.6658998605021} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.7823603977973} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.036008808675} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.4949307795914} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.2133857312474} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.9022658706638} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.2914479813444} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.2273994475313} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.318866907722} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.3901977605332} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.017599555646} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.0780206790478} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.8789382256293} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.0601125682658} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.838319083598} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.5880171832564} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.7686057828594} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.2442676869542} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.4693737502845} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.5687968799734} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.7946866090244} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.9902316058319} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.780263597822} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.431530485978} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.1688646824476} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.1311205068022} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.7942750829374} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 626.6334175026499} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.3061660861483} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.5306586264932} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.2516898986939} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.3325918021096} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.5692326040904} 
